timestamp,lmp_da,load_mw,wind_gen_mw,solar_gen_mw,gas_price_mmbtu,is_weekend,lmp_da_capped,hour,month,season
2024-01-02 14:00:00,32.37884405316589,42292.15334435526,9328.883865069394,1267.4807695749735,2.022546927795425,0,32.37884405316589,14,1,Winter
2024-01-02 15:00:00,26.722069527690508,45649.79636136039,10732.75909705492,730.8056035725168,2.0396027009066686,0,26.722069527690508,15,1,Winter
2024-01-02 16:00:00,44.211639141079864,39342.73803584596,7027.301554632616,400.09420927197516,2.0570478490676396,0,44.211639141079864,16,1,Winter
2024-01-02 17:00:00,38.30985979906103,39801.86883716462,8821.1128773768,482.8383919018276,2.0677220210308964,0,38.30985979906103,17,1,Winter
2024-01-02 18:00:00,27.035625778633836,36503.17637832067,7169.916193077179,0.0,2.0696866263171985,0,27.035625778633836,18,1,Winter
2024-01-02 19:00:00,42.0244554425886,30265.76497189405,4281.801171687929,125.92474008432609,2.0663681945960213,0,42.0244554425886,19,1,Winter
2024-01-02 20:00:00,24.589760180220658,28434.50679867239,3776.254504920049,599.7842903541946,2.0554472844297207,0,24.589760180220658,20,1,Winter
2024-01-02 21:00:00,16.922024458009194,24445.794482957033,7643.922031053399,0.0,2.0793282247710736,0,16.922024458009194,21,1,Winter
2024-01-02 22:00:00,13.468745561311213,20416.25960385319,3809.8825845817705,390.65278912390806,2.0662444742484385,0,13.468745561311213,22,1,Winter
2024-01-02 23:00:00,1.4623158422001064,20000.0,7351.6398111870985,0.0,2.036936542350552,0,1.4623158422001064,23,1,Winter
2024-01-03 00:00:00,3.345812148638061,20000.0,6936.960107122797,83.8842079867571,2.0661440837217784,0,3.345812148638061,0,1,Winter
2024-01-03 01:00:00,6.934417354241219,20000.0,4271.532695374287,409.97862818508986,2.063710216465349,0,6.934417354241219,1,1,Winter
2024-01-03 02:00:00,16.710108871074215,20000.0,2362.2788863803307,642.1731232929598,2.0788053410814045,0,16.710108871074215,2,1,Winter
2024-01-03 03:00:00,5.3141056911555005,20000.0,6319.0529280097435,114.03565321656154,2.080160228232085,0,5.3141056911555005,3,1,Winter
2024-01-03 04:00:00,-10.092565336850194,20000.0,10728.329804030835,245.6280142601812,2.0899340915940567,0,-10.092565336850194,4,1,Winter
2024-01-03 05:00:00,2.52145758567921,20000.0,8289.917205362575,170.07636441727982,2.076231583757887,0,2.52145758567921,5,1,Winter
2024-01-03 06:00:00,5.525875434607178,20000.0,6297.685785047612,468.1446406691301,2.0999071209219116,0,5.525875434607178,6,1,Winter
2024-01-03 07:00:00,11.655380763227505,23882.927659703622,6155.537051647269,541.4703325290208,2.076596556894211,0,11.655380763227505,7,1,Winter
2024-01-03 08:00:00,23.369577755070658,26985.78672768907,8454.299958962365,947.8980359504458,2.0417009866853335,0,23.369577755070658,8,1,Winter
2024-01-03 09:00:00,17.759123592275028,30661.463946968106,7931.695170435984,868.3150430887287,2.0290739935569007,0,17.759123592275028,9,1,Winter
2024-01-03 10:00:00,19.780160722388946,29063.53326447202,9097.999773683723,1388.8140902253147,2.022831168527178,0,19.780160722388946,10,1,Winter
2024-01-03 11:00:00,14.740720438688355,31201.049363667546,11280.851911535341,1350.3635560443654,2.0437986969740862,0,14.740720438688355,11,1,Winter
2024-01-03 12:00:00,15.915861649423036,35343.89404941794,9968.204848841066,1257.5585686759052,2.032944287552549,0,15.915861649423036,12,1,Winter
2024-01-03 13:00:00,16.237099443372525,35838.87440173881,9922.883547519808,1434.0286143177473,2.0245353607142524,0,16.237099443372525,13,1,Winter
2024-01-03 14:00:00,29.096714621755524,40569.46541205676,7512.404197468887,1074.5782610570704,2.02656398631386,0,29.096714621755524,14,1,Winter
2024-01-03 15:00:00,52.67022464771601,41436.67920319072,3232.8169616276446,553.495908123294,2.0004474842940807,0,52.67022464771601,15,1,Winter
2024-01-03 16:00:00,37.28170006167595,42551.476726393885,3460.3822937880077,574.7796868418976,2.037203604004695,0,37.28170006167595,16,1,Winter
2024-01-03 17:00:00,28.68423244822394,38694.82733398416,8687.69094898712,569.944820246486,2.02858563886789,0,28.68423244822394,17,1,Winter
2024-01-03 18:00:00,35.555088946468274,38127.30824961121,6593.32143918848,0.0,2.0414814239440062,0,35.555088946468274,18,1,Winter
2024-01-03 19:00:00,12.69495925276162,33016.32345950952,10997.199195810332,0.0,2.0476933319992727,0,12.69495925276162,19,1,Winter
2024-01-03 20:00:00,15.797942888650908,22324.39028709901,10642.396156769308,0.0,2.0176385020013115,0,15.797942888650908,20,1,Winter
2024-01-03 21:00:00,17.252489006026313,25151.839699888846,7956.11177165331,0.0,2.0185036752521017,0,17.252489006026313,21,1,Winter
2024-01-03 22:00:00,11.399885034200961,23401.244903964915,6743.935704846444,0.0,2.010288221017886,0,11.399885034200961,22,1,Winter
2024-01-03 23:00:00,7.0766119418574815,20000.0,5884.877916094451,0.0,2.017669142116132,0,7.0766119418574815,23,1,Winter
2024-01-04 00:00:00,-4.8872711553000965,20000.0,10869.026783136145,85.85397116891352,2.054319334378343,0,-4.8872711553000965,0,1,Winter
2024-01-04 01:00:00,-3.4122178629325064,20000.0,7976.565867502723,0.0,2.075549614498191,0,-3.4122178629325064,1,1,Winter
2024-01-04 02:00:00,-0.4519075338973355,20000.0,6238.69470501456,0.0,2.0865079238756055,0,-0.4519075338973355,2,1,Winter
2024-01-04 03:00:00,1.8026492679954744,20000.0,7465.145296427895,0.0,2.0752691664489538,0,1.8026492679954744,3,1,Winter
2024-01-04 04:00:00,6.239341524651881,20000.0,7172.250842169739,0.0,2.0651719505978035,0,6.239341524651881,4,1,Winter
2024-01-04 05:00:00,-18.06670923842324,20000.0,11251.646220558518,434.26333569361714,2.07984695996447,0,-18.06670923842324,5,1,Winter
2024-01-04 06:00:00,-1.0966677898302146,21077.626393613726,8068.769432477511,0.0,2.066286491528759,0,-1.0966677898302146,6,1,Winter
2024-01-04 07:00:00,9.019802125292529,24321.98003956784,7757.541733507816,232.87926363471928,2.0671014206959173,0,9.019802125292529,7,1,Winter
2024-01-04 08:00:00,24.5645328340687,29531.84844180838,4987.852564915591,960.7717064615113,2.0731365295108737,0,24.5645328340687,8,1,Winter
2024-01-04 09:00:00,8.142445621807955,31186.983942816478,8650.983993290436,1423.643564163287,2.0466219473685077,0,8.142445621807955,9,1,Winter
2024-01-04 10:00:00,12.68006031945551,32328.81798370377,7810.939540681266,1259.181186882948,2.041442671609422,0,12.68006031945551,10,1,Winter
2024-01-04 11:00:00,12.017387733416939,30869.07431261328,8784.195046928973,1849.8501565003849,2.0494810615523673,0,12.017387733416939,11,1,Winter
2024-01-04 12:00:00,24.21560948792312,32820.81129694039,7830.724862762498,1044.0095511180323,2.04164523044017,0,24.21560948792312,12,1,Winter
2024-01-04 13:00:00,31.017995753512334,34959.29466256088,7032.544355092624,2012.0207233969059,2.0705138616621244,0,31.017995753512334,13,1,Winter
2024-01-04 14:00:00,39.01662603089811,39210.00384719243,7824.047522711295,1521.0755359818584,2.051703585735121,0,39.01662603089811,14,1,Winter
2024-01-04 15:00:00,42.44814852583144,45293.776828183414,6179.447309389498,718.9963654796554,2.079133154243044,0,42.44814852583144,15,1,Winter
2024-01-04 16:00:00,32.46379272421977,44664.32160063534,8033.2757640671025,350.8703464310602,2.1124858722026922,0,32.46379272421977,16,1,Winter
2024-01-04 17:00:00,24.903283233484263,40852.7388504334,10306.973677656159,212.72299899017816,2.134429923085763,0,24.903283233484263,17,1,Winter
2024-01-04 18:00:00,27.30896800343286,35411.445195508815,9488.504997917635,80.18734210826604,2.158190521269997,0,27.30896800343286,18,1,Winter
2024-01-04 19:00:00,28.343771153260132,28659.117722949446,7141.448610095269,448.07620721422325,2.1463322922696646,0,28.343771153260132,19,1,Winter
2024-01-04 20:00:00,14.976808087293813,22113.43608596422,7307.20778192427,0.0,2.120284025785968,0,14.976808087293813,20,1,Winter
2024-01-04 21:00:00,8.612092420731928,24889.728157191577,8895.567871540046,52.100108772891396,2.124830646775091,0,8.612092420731928,21,1,Winter
2024-01-04 22:00:00,11.818724668017824,23249.235878598152,8470.442342107524,381.59435728100027,2.1114410868986098,0,11.818724668017824,22,1,Winter
2024-01-04 23:00:00,7.466785865098721,21312.084241009932,7723.170259745936,0.0,2.106901179839875,0,7.466785865098721,23,1,Winter
2024-01-05 00:00:00,6.561557254133366,20000.0,6542.656448238447,160.51496866962373,2.102381894409382,0,6.561557254133366,0,1,Winter
2024-01-05 01:00:00,-0.6315276606908267,20000.0,5880.389410863003,175.05494133610384,2.089172624405702,0,-0.6315276606908267,1,1,Winter
2024-01-05 02:00:00,-5.128523923171821,20000.0,5853.881410426826,0.0,2.1063146520216716,0,-5.128523923171821,2,1,Winter
2024-01-05 03:00:00,2.082654387156901,20000.0,7332.919759740419,415.691887962233,2.0938775731643644,0,2.082654387156901,3,1,Winter
2024-01-05 04:00:00,9.338851150875145,20000.0,8329.8887539311,0.0,2.0983614653151688,0,9.338851150875145,4,1,Winter
2024-01-05 05:00:00,4.204114911348558,20000.0,4219.345886716401,97.83961795185425,2.084948296948871,0,4.204114911348558,5,1,Winter
2024-01-05 06:00:00,2.4395861184374876,21064.474127082387,9118.816991024349,43.824206309095985,2.080274109730795,0,2.4395861184374876,6,1,Winter
2024-01-05 07:00:00,16.07323716728849,22072.061859807873,5524.356428269759,32.93240258818395,2.0365145218776544,0,16.07323716728849,7,1,Winter
2024-01-05 08:00:00,19.488173035583813,29483.524784084497,6286.774307626866,342.1103344655953,2.0149491553151915,0,19.488173035583813,8,1,Winter
2024-01-05 09:00:00,4.829049720639572,27533.172663080928,7147.630336792127,1870.2046444347293,2.0271011909626186,0,4.829049720639572,9,1,Winter
2024-01-05 10:00:00,13.035320231350312,34885.38190973033,8424.603026231029,1482.902916760343,2.0029294124801367,0,13.035320231350312,10,1,Winter
2024-01-05 11:00:00,3.2871522772472215,31497.240023516602,10671.489070558007,1996.3427465659367,2.002455884829014,0,3.2871522772472215,11,1,Winter
2024-01-05 12:00:00,35.38525974555803,33627.39587117494,6725.577452060934,1803.6683674415801,2.00140199177871,0,35.38525974555803,12,1,Winter
2024-01-05 13:00:00,21.912449374778074,41701.47254288506,9817.849384192581,1584.6480587868323,2.0193206413128713,0,21.912449374778074,13,1,Winter
2024-01-05 14:00:00,35.474027399731085,44489.592928864615,6851.902574713389,1464.02781025362,1.9912568692430783,0,35.474027399731085,14,1,Winter
2024-01-05 15:00:00,27.54013330581182,46293.57704858855,10315.219419658535,1557.4981578142874,1.9912614527513115,0,27.54013330581182,15,1,Winter
2024-01-05 16:00:00,27.569026103938047,40740.612360248866,7513.948640175295,794.3741496019846,1.9795782762212144,0,27.569026103938047,16,1,Winter
2024-01-05 17:00:00,38.90842474656654,38651.364115449185,4683.591072994155,302.62665271526976,2.0136239949268693,0,38.90842474656654,17,1,Winter
2024-01-05 18:00:00,37.96563014548658,35316.92639948969,6230.2166340157555,270.55094032787633,2.0540716448512417,0,37.96563014548658,18,1,Winter
2024-01-05 19:00:00,20.081921344218035,31058.951967189576,7675.965920469081,0.0,2.076195829261104,0,20.081921344218035,19,1,Winter
2024-01-05 20:00:00,3.8694218725822367,31722.504072502412,7238.57932754684,144.29428327723198,2.0928945904108964,0,3.8694218725822367,20,1,Winter
2024-01-05 21:00:00,17.74223582113712,20308.616332598525,5624.921474507073,326.71071704330825,2.0879249281895444,0,17.74223582113712,21,1,Winter
2024-01-05 22:00:00,19.658969834784656,22054.390140838055,5013.551797955734,0.0,2.085322632107223,0,19.658969834784656,22,1,Winter
2024-01-05 23:00:00,0.502545046716767,20000.0,9255.952015180677,357.73172687377746,2.078235220978938,0,0.502545046716767,23,1,Winter
2024-01-06 00:00:00,10.86976250607082,20000.0,2969.319112440987,0.0,2.097547953373961,1,10.86976250607082,0,1,Winter
2024-01-06 01:00:00,-0.2655736222411438,20000.0,8596.382181984904,0.0,2.083865201272095,1,-0.2655736222411438,1,1,Winter
2024-01-06 02:00:00,5.4737857729555035,20000.0,5390.7241023300885,93.50160363763695,2.062204482533873,1,5.4737857729555035,2,1,Winter
2024-01-06 03:00:00,-20.0,20000.0,11377.711396750256,725.3539184058968,2.0518468317807597,1,-20.0,3,1,Winter
2024-01-06 04:00:00,9.232804151374943,20000.0,3540.888284306404,0.0,2.041504603782129,1,9.232804151374943,4,1,Winter
2024-01-06 05:00:00,3.3661304930873377,20000.0,3379.732411339138,23.570686117188146,2.0169810472085907,1,3.3661304930873377,5,1,Winter
2024-01-06 06:00:00,0.06076906595276965,20000.0,6735.556778483624,0.0,2.0506171975034717,1,0.06076906595276965,6,1,Winter
2024-01-06 07:00:00,1.68831920150995,26969.641568668954,9618.882307820259,566.4709319530724,2.068476124742264,1,1.68831920150995,7,1,Winter
2024-01-06 08:00:00,-11.15986836796484,32618.634649706113,11938.696872893372,975.4955612834722,2.079227270208547,1,-11.15986836796484,8,1,Winter
2024-01-06 09:00:00,4.167345034263106,31966.88042754023,9562.56433146248,785.8399194388533,2.073216282279873,1,4.167345034263106,9,1,Winter
2024-01-06 10:00:00,6.483039631710165,34150.941940916324,7877.581883278488,1468.8771008697227,2.072545205797674,1,6.483039631710165,10,1,Winter
2024-01-06 11:00:00,10.692601892066754,31063.16324122416,5643.970462618043,1763.7605456172632,2.0936357677523505,1,10.692601892066754,11,1,Winter
2024-01-06 12:00:00,19.51149888200466,33023.75905855413,6058.713573122744,2140.2329556119403,2.1094968558640823,1,19.51149888200466,12,1,Winter
2024-01-06 13:00:00,25.82374090110585,35207.73875459994,6268.332259340067,1438.5126079658514,2.1335911088715553,1,25.82374090110585,13,1,Winter
2024-01-06 14:00:00,24.376868411240967,42782.96014589073,6773.87573984459,1969.6112431852957,2.138270435365128,1,24.376868411240967,14,1,Winter
2024-01-06 15:00:00,37.981052343612305,41254.79049566939,7080.4832936937155,927.9228790597244,2.1641758830657283,1,37.981052343612305,15,1,Winter
2024-01-06 16:00:00,20.17045447836388,39896.308390791855,7986.0507043252765,995.4720785194941,2.1463130190280975,1,20.17045447836388,16,1,Winter
2024-01-06 17:00:00,23.012615597037602,39192.47956136082,6420.2449137251915,110.99258714783616,2.1107225094473296,1,23.012615597037602,17,1,Winter
2024-01-06 18:00:00,24.228970463516738,35852.208622560494,7909.507541448348,166.2488011434841,2.102364621597447,1,24.228970463516738,18,1,Winter
2024-01-06 19:00:00,12.300416499356098,31985.968000624925,8342.687370478208,0.0,2.088075063240649,1,12.300416499356098,19,1,Winter
2024-01-06 20:00:00,17.99550105485584,28828.43188995146,5393.53140988704,84.45808058782951,2.086860986286586,1,17.99550105485584,20,1,Winter
2024-01-06 21:00:00,14.72126770226732,20000.0,5085.065772211933,589.175201048956,2.096433114900687,1,14.72126770226732,21,1,Winter
2024-01-06 22:00:00,-4.17680881436563,20824.350783451482,9782.00295554291,0.0,2.0767636205401128,1,-4.17680881436563,22,1,Winter
2024-01-06 23:00:00,-8.597304994601922,20000.0,7835.544085649702,326.50470076818385,2.0993948827512177,1,-8.597304994601922,23,1,Winter
2024-01-07 00:00:00,-1.8964704133156796,20000.0,7217.499860496764,0.0,2.108460180384901,1,-1.8964704133156796,0,1,Winter
2024-01-07 01:00:00,10.130069361073817,20000.0,4668.713904012244,526.8751360895944,2.1446315525438364,1,10.130069361073817,1,1,Winter
2024-01-07 02:00:00,-7.498827511207722,20000.0,9057.88121561872,0.0,2.135599410440268,1,-7.498827511207722,2,1,Winter
2024-01-07 03:00:00,-11.254335789935148,20000.0,7515.409463479158,22.93315043949168,2.1622756894536055,1,-11.254335789935148,3,1,Winter
2024-01-07 04:00:00,-20.0,20000.0,10510.549412415674,0.0,2.1372391491822986,1,-20.0,4,1,Winter
2024-01-07 05:00:00,-4.284912015188869,20000.0,7904.226444232848,279.8655478060649,2.1378537833931044,1,-4.284912015188869,5,1,Winter
2024-01-07 06:00:00,8.978839880360969,20000.0,7001.116502684124,0.0,2.140856302687015,1,8.978839880360969,6,1,Winter
2024-01-07 07:00:00,18.632729540736783,23356.454109669212,6285.376514034055,328.69617510414787,2.1066702771431065,1,18.632729540736783,7,1,Winter
2024-01-07 08:00:00,4.578681885103567,27713.216208172096,10677.939610675397,0.0,2.0990372557380312,1,4.578681885103567,8,1,Winter
2024-01-07 09:00:00,5.97388040891405,29944.96313878826,9500.508501333517,1175.135121645672,2.11948330676838,1,5.97388040891405,9,1,Winter
2024-01-07 10:00:00,6.170992890641991,29395.49294434134,7961.347623348801,1437.1139084953647,2.116119376331844,1,6.170992890641991,10,1,Winter
2024-01-07 11:00:00,2.447977144786849,32984.356196708206,9402.88800053592,1401.0386376130693,2.1531519144171978,1,2.447977144786849,11,1,Winter
2024-01-07 12:00:00,22.577367844807362,34261.14639550157,8192.236511098881,934.5552006851053,2.13624760776763,1,22.577367844807362,12,1,Winter
2024-01-07 13:00:00,33.191513007385005,35926.3786416662,3896.536269200573,1343.2842390061057,2.1541317099073107,1,33.191513007385005,13,1,Winter
2024-01-07 14:00:00,29.431299461480087,39315.80191375577,9402.01728653978,1506.048099566958,2.1553813284295877,1,29.431299461480087,14,1,Winter
2024-01-07 15:00:00,26.53485283593103,43004.3503789733,8919.856691034716,608.9059391439254,2.1368935643717175,1,26.53485283593103,15,1,Winter
2024-01-07 16:00:00,35.25937296248072,40301.101503103055,5332.166408385443,0.1581845643448787,2.1468312092895747,1,35.25937296248072,16,1,Winter
2024-01-07 17:00:00,26.17202194618225,38908.5798172411,8693.667577365133,689.9155907013615,2.1499575218201126,1,26.17202194618225,17,1,Winter
2024-01-07 18:00:00,28.373568311506713,36462.90718756993,5845.08239676579,0.0,2.159049782137527,1,28.373568311506713,18,1,Winter
2024-01-07 19:00:00,20.81695543879294,32578.97501856563,6665.6768362907815,462.23586866318425,2.1657377457320948,1,20.81695543879294,19,1,Winter
2024-01-07 20:00:00,7.57688884578763,24935.32728828468,7822.017633230061,0.0,2.182033708874135,1,7.57688884578763,20,1,Winter
2024-01-07 21:00:00,5.973546696530217,27082.417722114682,7718.8687866006385,0.0,2.2075043729757002,1,5.973546696530217,21,1,Winter
2024-01-07 22:00:00,9.731677660643605,20470.337296032023,7355.474315063703,0.0,2.185492690660107,1,9.731677660643605,22,1,Winter
2024-01-07 23:00:00,4.1879406276896685,20000.0,4275.084787881544,695.5065753777109,2.169609870630964,1,4.1879406276896685,23,1,Winter
2024-01-08 00:00:00,11.987073833532069,20000.0,7543.258165001175,11.574635994975003,2.167049340739935,0,11.987073833532069,0,1,Winter
2024-01-08 01:00:00,11.987073833532069,20000.0,10796.046268412541,0.0,2.1480403945545206,0,11.987073833532069,1,1,Winter
2024-01-08 02:00:00,3.2663916847840895,20000.0,7991.712287182053,0.0,2.121421506050925,0,3.2663916847840895,2,1,Winter
2024-01-08 03:00:00,-2.4778630929784624,20000.0,7093.032410588275,694.1279500317445,2.121857205259742,0,-2.4778630929784624,3,1,Winter
2024-01-08 04:00:00,-6.151261015706277,20000.0,8832.380810163053,50.18141249016264,2.1110406279570624,0,-6.151261015706277,4,1,Winter
2024-01-08 05:00:00,3.5478873656270706,20000.0,7750.670102548123,324.6718935893269,2.1268669972011147,0,3.5478873656270706,5,1,Winter
2024-01-08 06:00:00,5.656823953334442,20000.0,6607.875321871401,124.66303750940813,2.15251671051654,0,5.656823953334442,6,1,Winter
2024-01-08 07:00:00,12.916093385128502,26672.177299400304,9280.224210207733,820.6489999904395,2.1530752786241343,0,12.916093385128502,7,1,Winter
2024-01-08 08:00:00,19.20687437623536,32200.14220888839,7975.483636442256,777.2341338904847,2.172904400149489,0,19.20687437623536,8,1,Winter
2024-01-08 09:00:00,12.324592422574739,30994.759524272868,8265.474928775242,1137.795283175486,2.1734452290620108,0,12.324592422574739,9,1,Winter
2024-01-08 10:00:00,22.952345766340812,28949.357966131018,7053.050849251524,1311.051008555084,2.195775260648029,0,22.952345766340812,10,1,Winter
2024-01-08 11:00:00,24.892087583780327,33433.87169727997,7251.449161899034,1901.8042791701382,2.2271104191177584,0,24.892087583780327,11,1,Winter
2024-01-08 12:00:00,15.317907587849579,36621.909144410274,9047.10800242766,1759.7321342974092,2.2118824238217605,0,15.317907587849579,12,1,Winter
2024-01-08 13:00:00,23.544967368308896,39211.58958170343,6439.756531833797,2060.091390748,2.2261700261229302,0,23.544967368308896,13,1,Winter
2024-01-08 14:00:00,25.5506637888257,44461.97978432857,12092.068083455684,1323.4059638103772,2.2331854015194392,0,25.5506637888257,14,1,Winter
2024-01-08 15:00:00,46.03808550059635,45454.12454663344,6270.776698063896,832.7485625907292,2.2268209427791774,0,46.03808550059635,15,1,Winter
2024-01-08 16:00:00,34.15058966225966,42850.59676831503,6233.459982177599,996.5335117119165,2.2015423027559624,0,34.15058966225966,16,1,Winter
2024-01-08 17:00:00,26.314713677924413,38842.91273654518,9522.175435898058,499.13829065305424,2.2041466426943375,0,26.314713677924413,17,1,Winter
2024-01-08 18:00:00,46.48204317458033,35470.9455260029,7404.402510427493,0.0,2.2043546127076956,0,46.48204317458033,18,1,Winter
2024-01-08 19:00:00,26.00833519526862,31915.43504294743,8649.162698284796,0.0,2.194545421132531,0,26.00833519526862,19,1,Winter
2024-01-08 20:00:00,5.562149879202566,26909.02672329273,10487.158197261891,116.06168355891563,2.180226295802505,0,5.562149879202566,20,1,Winter
2024-01-08 21:00:00,16.174076485421296,21705.038597976018,8264.752298283513,0.0,2.2280862872915637,0,16.174076485421296,21,1,Winter
2024-01-08 22:00:00,4.978657147285885,20000.0,8121.042759744102,0.0,2.2144711295944504,0,4.978657147285885,22,1,Winter
2024-01-08 23:00:00,15.006141995856467,21503.31356049974,6347.782118421827,305.32420674185823,2.22913499584685,0,15.006141995856467,23,1,Winter
2024-01-09 00:00:00,9.478881091505668,20000.0,5682.307594118595,6.561491050917475,2.244570599730686,0,9.478881091505668,0,1,Winter
2024-01-09 01:00:00,9.903709250361677,20000.0,4307.706676852478,0.0,2.2607041412089983,0,9.903709250361677,1,1,Winter
2024-01-09 02:00:00,3.381091528420238,20000.0,5955.780928163646,0.0,2.2123312687025303,0,3.381091528420238,2,1,Winter
2024-01-09 03:00:00,10.996421933828032,20000.0,6433.334789594255,0.0,2.2457230531634274,0,10.996421933828032,3,1,Winter
2024-01-09 04:00:00,-4.84760576420587,20000.0,5894.540296852826,821.9230308105923,2.231926645590333,0,-4.84760576420587,4,1,Winter
